designation,split,y,w,aov_F,amp_snr,max_phase_gap,n_cycles_observed,n_points,loo_worst_chi2,power_ratio,fap,n_visits,n_sectors,baseline_hr,n_outliers_rejected,frac_points_stacked,phase_angle_range_deg,median_n_stack,pk_over_med,pk_prom,pk_snr
(3161) Beadell,lcdb,1,0.6,553.3574029489422,13.553549564288462,0.0010890616099859,16.830827322130297,2274.0,12.015296263654063,1.0,0.0,7,1,611.0131694538868,42,0.0,9.365032133460122,1.0,3829.656149151439,19.856748058043124,3479.3031596185915
(3169) Ostro,lcdb,1,0.6,3578.849518499926,27.558566384409826,0.0007785695552511,1917.59405273686,6300.0,37.53358645071188,1.0,0.0,27,4,12478.062932527566,92,0.0,30.288866090058395,1.0,10760.884454080662,55.4271711034071,9354.164403983696
(3177) Chillicothe,lcdb,1,0.6,204.0676965334898,5.364470753848919,0.0012997129769618,147.7635474852883,2942.0,3.1087021473699386,1.0,0.0,5,1,524.1616986678564,32,0.0,3.3955292346259895,1.0,1445.6161185480669,37.07842265959466,1240.6538540428655
(3192) A'Hearn,lcdb,1,0.6,140.1579691486692,4.085986036775913,0.001475309633198,219.59216228149597,2786.0,1.95500122386379,1.0,0.0,4,2,694.0303383189021,17,0.0,12.160259842629966,1.0,906.7027000211232,34.384331419858746,813.9145782791041
(3194) Dorsey,lcdb,1,0.6,253.85414313158356,4.666653328468251,0.0022096339745035,102.93510218993158,3147.0,5.677668338326909,1.0,0.0,8,3,1834.630183256173,46,0.0382085812715314,8.016132523676516,1.0,1887.1204581357408,45.60336388054693,1654.4880802262958
(3196) Maklaj,lcdb,1,0.6,879.407286489518,7.292483867348355,0.0009183368529065,471.4366492856602,4588.0,9.116494104539209,1.0,0.0,6,3,10275.62491101242,10,0.0,12.707084812713994,1.0,4900.994066404311,56.7106086826397,4239.082476529703
(3201) Sijthoff,lcdb,1,0.6,138.59557620740918,5.689185922921756,0.0026217604681317,29.865155028188234,833.0,,1.0,4.034668599723048e-225,2,1,138.00541083316784,2,0.0,2.6348634374697415,1.0,681.8063705863002,8.350064878940959,627.5476176049634
(3210) Lupishko,lcdb,1,0.2,405.5118086580411,36.35719672316453,0.0055597946409225,9.389110529373816,485.0,,1.0,0.0,2,1,133.83255673624808,2,0.0,1.3676347947447818,1.0,1101.7398676766384,1.9656538880171737,938.478440234835
(3218) Delphine,lcdb,1,0.2,5.084288928656764,0.8150941138280702,0.0066661172735835,178.41708238304997,1141.0,1.1362689444908145,1.0,6.503633806167593e-12,6,1,618.6448358064517,7,1.0,0.8786993228881883,2.0,42.808339730122725,6.8389081588703045,41.197282826214945
(3219) Komaki,lcdb,1,0.6,150.27977634379425,6.758775890569726,0.0046112240561957,37.053469739090126,767.0,,1.0,1.6758632650750714e-242,2,1,141.1721394911874,2,0.0,1.875955580948177,1.0,756.2713868679404,7.024885078109228,682.6304151871701
(3220) Murayama,lcdb,1,0.2,2.3753370041782276,1.5636644797325714,0.0044339438035567,30.08219718685015,574.0,,1.0,2.192093265001886e-06,2,1,97.50955837208312,7,0.0,0.3956787658317466,1.0,24.834331011511946,1.2144255552135974,21.993176161355375
(3221) Changshi,lcdb,1,0.6,31.094275625023556,2.2567821588247705,0.004292019156972,398.4825826942004,1430.0,1.547731548943608,1.0,2.35223005910115e-103,4,2,1079.2367192315287,0,0.0,1.308492901237976,1.0,230.94672212259124,17.995164949412075,222.5278342465016
(3225) Hoag,lcdb,1,0.6,33.74259514283588,3.0147635791317837,0.0019583173396997,98.10447806001577,1374.0,2.242457134036889,1.0,8.9913567881854e-72,5,1,232.68917941086693,11,0.0,0.4778626939964923,1.0,223.64066708434837,24.715332586776213,223.2116825437799
(3230) Vampilov,lcdb,1,0.6,211.7186768859696,11.3738094457498,0.0026624882029607,96.03622356834718,1036.0,7.555223929083134,1.0,0.0,4,1,589.840425316128,14,0.0,4.408070535744219,1.0,1284.490355457722,5.538863326168209,1098.4194133838598
(3233) Krisbarons,lcdb,0,0.4,115.06519418981112,9.51964738887056,0.0027373322439115,3.441573285207925,2671.0,34.775424279958564,1.0,0.0,5,1,628.6995213038754,0,0.0,1.8314675404815155,1.0,2643.2080417885227,20.07005209855768,2344.2955044425867
(3237) Victorplatt,lcdb,1,0.6,637.5431836727591,10.93723426837711,0.0010846685580035,175.16966231002115,4175.0,9.659512254133377,1.0,0.0,7,3,1841.4599753773073,22,0.0,12.5403053283633,1.0,2935.7209394150814,24.075864848318517,2442.32889494582
(3238) Timresovia,lcdb,1,0.2,13.66926089516554,1.5900460647039878,0.0024937397648816,2.189501116260906,871.0,,1.0,9.092300866108234e-23,2,1,146.33405992481858,0,0.0,0.6629448399466669,1.0,67.1731788232505,5.762115774567914,69.26251727233416
(3244) Petronius,lcdb,1,1.0,429.3508742412936,16.26318875781594,0.0022194782495541,8.444125807893121,1843.0,16.317130778511657,1.0,0.0,5,2,1268.2554181346786,37,0.0,16.94540020337006,1.0,4211.480985879523,38.14840430669134,3802.985073543544
(3247) Di Martino,lcdb,1,0.6,367.1139712496027,8.195003417113213,0.0031912375115302,189.7761531571106,1977.0,2.509709766063534,1.0,0.0,5,2,1033.4062396727968,9,0.0,13.81772313515438,1.0,1523.149984764516,11.996101756492164,1379.7082375912871
(3250) Martebo,lcdb,1,0.2,18.805406309853087,12.695781370913954,0.0136958706033558,5.5228883772116255,154.0,,1.0,5.242597607386644e-37,1,1,52.6682225431432,5,0.0,0.6778868159798561,1.0,169.04274852007146,1.1307795624113364,128.75266755622513
(3253) Gradie,lcdb,1,0.6,28.765192433257535,2.4914824066590167,0.0073089593681826,28.906875939493048,784.0,,1.0,9.534357352951566e-80,2,1,195.3530416591675,0,0.0,0.2231961924106933,1.0,231.0187486201591,15.89159857435276,205.93635355647623
(3254) Bus,lcdb,1,0.6,97.18857515788328,12.351057908557548,0.0047756999788841,88.01784120523762,1151.0,,1.0,2.9134792821997864e-261,2,1,583.198339855182,1,0.0,7.257998105471049,1.0,615.9337415423664,19.241271989178507,503.75307384449826
(3255) Tholen,lcdb,0,0.4,4.470512611823624,0.9979360044499848,0.0063079483276262,9.519810928909084,537.0,,1.0,0.0162363624595223,2,1,84.83300165768014,0,0.0,0.2416407541662568,1.0,10.836786255482792,1.320812732812117,11.337215055440907
(3257) Hanzlik,lcdb,1,0.6,41.19153513759053,1.8711939983005548,0.0023313998889145,109.1772208476866,2504.0,4.975511099572855,1.0,2.414870507814476e-74,7,2,923.9979053124551,22,0.0190023752969121,1.970358038104365,1.0,319.4724596164536,26.456889671574903,297.80380889845884
(3259) Brownlee,lcdb,1,0.6,1400.05901922436,34.93437849786204,0.0030401026247607,28.245496262844895,1612.0,3.4556942961735664,1.0,0.0,3,1,261.33355560398195,1,0.0,1.5675662509013475,1.0,4585.3413341431315,20.503404228626845,4030.4398307115366
(3260) Vizbor,lcdb,1,0.2,583.7339366895654,22.49782987110121,0.0018510460861698,17.033820846587666,2499.0,16.4473241403915,1.0,0.0,4,2,1228.572153660818,21,0.0,17.278651363711084,1.0,3085.1767150015544,33.459144274103494,2600.4251943121753
(3263) Bligh,lcdb,1,0.6,110.51024428843954,1.8703860673161348,0.000779030837715,554.0300663191123,6761.0,3.835826476217472,1.0,0.0,15,3,1767.5443086182931,29,0.0001472754050073,5.638007499223164,1.0,671.5492124861169,62.24594879238642,607.7583814781062
(3264) Bounty,lcdb,0,0.4,106.03956426335304,4.356364712920551,0.0385329151582036,2.9310110317117513,1264.0,7.928281443891992,1.0,4.421578968254238e-201,3,1,583.198339855182,0,0.0,7.183678887249359,1.0,718.0459348443356,9.330982940066743,636.1456886312524
(3266) Bernardus,lcdb,1,0.6,132.93317220017818,23.21471653813015,0.0065568910139018,6.643274580040335,380.0,,1.0,7.94492591077061e-159,1,1,71.4981765106204,36,0.0,2.1332714831482154,1.0,478.50420972582776,1.5425552267247498,419.0294354580619
(3269) Vibert-Douglas,lcdb,1,0.6,456.1340485484584,14.267194657993963,0.0030935245760378,23.09251168065838,1714.0,6.782986028542536,1.0,0.0,4,1,419.3347322341287,18,0.0,3.483019118625119,1.0,4217.0132495399575,24.759343209877937,3547.67859293821
(3272) Tillandz,lcdb,1,0.6,517.0972483581489,5.8153619862704575,0.0052073047527157,396.4344611958713,5187.0,2.106647574947699,1.0,0.0,11,3,1883.1136810960595,31,0.0,3.411977721631626,1.0,2702.9925239500767,122.1914039826314,2382.043742345139
(3274) Maillen,lcdb,1,0.2,97.86820806828676,4.746470951332697,0.0048306722315293,51.02143637362375,1226.0,2.669811634930399,1.0,7.155527537983143e-232,3,1,580.5358235181193,3,0.0,6.573708311105448,1.0,459.96765090456495,20.03882074096076,392.6220430725257
(3280) Gretry,lcdb,1,0.6,368.034925930823,6.42436234456093,0.0012370040913285,143.86267893146044,4091.0,2.188831082960865,1.0,0.0,6,3,1521.6132754948922,53,0.0,12.61395960663942,1.0,2474.596520144069,52.668469561364375,2189.634497517209
(3283) Skorina,lcdb,1,0.2,320.12721663885725,7.308634053484838,0.0042985417312036,4.1261537735776574,2202.0,3.5470723229207985,1.0,0.0,3,1,595.8909322433174,3,0.0,1.571330483052538,1.0,2009.6685070612027,29.4876676826123,1727.5754949059788
(3286) Anatoliya,lcdb,1,0.6,1807.5549119217233,19.93031305342036,0.0015169144799118,208.42555732286337,2028.0,2.703133498537018,1.0,0.0,4,1,605.4989401301136,20,0.0,2.4978911134372304,1.0,4450.9900573667,23.67321620039943,3878.14299883751
(3287) Olmstead,lcdb,1,0.6,142.4894997473251,3.1962222066496446,0.0012538802331051,117.56677524103488,2739.0,1.835653304132294,1.0,0.0,6,1,582.6674102236284,1,0.0,3.155097888122287,1.0,1056.1986110884054,65.10702276966941,1005.0538143784876
(3288) Seleucus,lcdb,1,0.2,3.648373562520808,1.6732644345514216,0.0525886626323142,14.977280016788166,322.0,1.8233607772465696,1.0,0.013378402900124,6,2,1139.230737478647,10,1.0,14.175456363161402,5.0,21.2182649384192,2.4454021870977307,19.25315369163024
(3290) Azabu,lcdb,0,0.4,14.072442051756736,1.8666945165098312,0.0179718028311772,6.7475611253667545,1096.0,1.7602080284405013,1.0,2.7415355254546018e-21,7,2,1126.397315571201,13,0.3868349864743011,9.0107095432515,1.0,80.06363003738838,5.811273600023677,75.03669019443326
(3293) Rontaylor,lcdb,1,0.2,2.4965468376386317,1.0776577485395018,0.008885029574728,96.08252025985836,520.0,1.4521745554764856,1.0,3.72427720338077e-05,4,1,278.7778846549918,0,0.9980769230769232,0.8172823764463182,2.0,21.28086345116307,3.449297466658798,19.674432520266564
(3295) Murakami,lcdb,0,0.4,6.9113873191688775,77.24970424519121,0.3397083214626037,1.6602916785373962,227.0,,1.0,0.0037925196415527,1,1,167.6672501017456,0,0.0,1.2186569845148618,1.0,14.630804777960211,1.1539887720491615,13.72286718920615
(3304) Pearce,lcdb,1,1.0,238.3217900486268,6.688189667808241,0.0920378777949742,1.5522830405527743,666.0,,1.0,3.023328169073344e-242,2,1,188.3491581431008,0,0.0,1.6097995719465317,1.0,696.0113201766025,8.924694887349979,571.1700635425802
(3305) Ceadams,lcdb,0,0.4,6.989424034598757,62152120.9803814,0.8909619997888513,0.1090380002111487,107.0,,1.0,0.0563205993056109,1,1,26.1691200506757,0,0.0,0.1508368110550506,1.0,9.4176031550021,1.0123719188646034,8.000660463060234
(3310) Patsy,lcdb,1,1.0,297.53380638668216,5.220210026513706,0.002660360396827,159.20472852992876,4353.0,5.8477836105241705,1.0,0.0,9,3,1884.2934009078308,67,0.0,15.48779847793542,1.0,1430.5765512178637,16.609116274403146,1180.8610454904697
(3312) Pedersen,lcdb,1,0.6,852.6624712253225,11.899598688424442,0.0016476695645081,35.94566594230212,2684.0,5.010392137234171,1.0,0.0,5,2,878.0682089951006,8,0.0,11.384040127690604,1.0,4813.859263986286,59.28074239313361,4137.629185614746
(3313) Mendel,lcdb,1,0.2,35.99773073967721,2.205879666265612,0.0033758860426641,28.661499775759047,1338.0,1.217341739375499,1.0,3.318583156796169e-79,4,2,763.7345980038517,1,0.0,3.96227420828507,1.0,187.8912441379047,9.290790189790693,168.40319924214404
(3315) Chant,lcdb,1,0.6,133.33649259396682,2.988338735862796,0.0011632363939796,59.980739393315886,3539.0,7.0347505058622355,1.0,0.0,7,2,807.2424404287012,8,0.0011277135607555,1.1195133245752302,1.0,944.2380066863648,33.76535234113037,884.6854089016642
(3316) Herzberg,lcdb,0,0.4,47.46311435794253,1.9373452480827749,0.0010513557372422,3.869696316630532,3326.0,1.7043715241545023,1.0,1.3884253722004582e-89,7,2,873.719422359718,7,0.0,0.7148431158138031,1.0,255.80556469758852,19.63849135682077,240.990398734577
(3321) Dasha,lcdb,1,0.2,37.57374370644942,2.431713802506554,0.0121394821045988,5.700880194704731,1349.0,1.7830533764047165,1.0,1.4761098938759474e-98,4,1,586.0584661012399,0,0.2787249814677539,0.4139937937308247,1.0,283.1006227430058,16.184110437513908,268.8315241903356
(3324) Avsyuk,lcdb,1,0.6,566.4926078910356,21.863134796080125,0.0047499449970166,25.950489955273333,870.0,7.978756883352507,1.0,0.0,3,1,223.5045901007834,0,0.0,3.3811253892680937,1.0,2184.0415972630008,8.148664119625087,1906.650004507351
(3325) TARDIS,lcdb,1,0.6,986.7485480126644,6.44453906899506,0.0009717875076189,794.0208693603203,4841.0,6.222721674691099,1.0,0.0,8,2,9183.075915046502,18,0.0,13.136479012467593,1.0,4079.667331354217,27.02205558157029,3428.7332354041955
(3329) Golay,lcdb,1,0.6,656.1512220846193,23.511474969523853,0.0031282567092768,85.35645148200852,1754.0,14.832704887696348,1.0,0.0,5,1,608.8235594328144,38,0.0,3.930694246475727,1.0,2267.0102819846884,18.84098784634141,1888.5635920830305
(3330) Gantrisch,lcdb,1,0.2,43.66663152540675,2.630511376269232,0.0029604806461341,21.539039796145502,1472.0,1.272677198153671,1.0,6.987361406474924e-98,3,1,620.228182195744,0,0.0,0.4585962294194079,1.0,257.75324559596817,11.385500438757438,241.6119890863726
(3331) Kvistaberg,lcdb,1,0.6,34.61888350087447,3.022287208760704,0.0022620711285923,87.99620397719895,1479.0,1.5725150600386646,1.0,4.821299908187927e-46,4,2,668.0372811030247,12,0.0,10.35054095916723,1.0,141.9060380509507,7.068795291114019,128.24162418058555
(3333) Schaber,lcdb,1,0.6,26.557153650439663,2.001931865243604,0.0017980543457507,97.2919333703765,2305.0,2.342584193831795,1.0,5.216932194548322e-58,5,1,619.8328040006454,13,0.0,2.017704021271685,1.0,181.1906222479732,6.545534514527804,158.4901729348799
(3339) Treshnikov,lcdb,1,0.6,984.2591849014636,6.368115878898171,0.0004872149625456,604.6066601281776,11060.0,3.4529203505602086,1.0,0.0,24,5,11056.659386782616,179,0.0,13.874428029985609,1.0,8440.37071110347,132.49230647767368,7330.941210995276
(3345) Tarkovskij,lcdb,0,0.4,247.4618996877116,52.523946918363464,0.0010020895128139,7.395548736845325,4588.0,723.5285841093013,1.0,0.0,13,2,1005.012074936356,6,0.0,11.178662408573974,1.0,6498.038125803073,20.945379667166986,5945.107910170708
(3353) Jarvis,lcdb,1,0.2,318.5603504978574,22.01562840950863,0.0008228290117761,2.566369773774654,2848.0,201.72301847102233,1.0,0.0,10,1,519.8403850596515,0,0.0,11.068620497554118,1.0,3938.594226465456,20.630769762631196,3300.4181479005233
(3354) McNair,lcdb,1,0.2,2.185092039295721,1.4032418493379364,0.0120762921683102,2.4698097425649905,110.0,,1.0,0.0852671732269225,1,1,18.33520231966395,0,0.0,0.0317619596866123,1.0,15.026696349889262,1.0507360874455087,12.068607065177943
(3355) Onizuka,lcdb,1,0.2,258.30428152232565,9.66424228699506,0.0409676330737915,3.90075331254795,2131.0,8.078921723111222,1.0,0.0,5,2,809.3757536979974,9,0.0,13.334208342230289,1.0,2125.170012739882,43.75743669587423,1825.5209664460028
(3356) Resnik,lcdb,0,0.4,2.1551643075288625,3.494470536243796,0.1872634123049393,0.8127365876950606,38.0,,1.0,0.7349119719291597,1,1,6.16723052971065,0,0.0,0.0613428888693796,1.0,3.852081307340829,1.0295431987780297,2.8846601407994505
(3357) Tolstikov,lcdb,1,0.6,548.7414058034377,14.643274052710376,0.0012510289388958,134.3600699104901,1382.0,3.478470484358392,1.0,0.0,4,1,426.0069541481207,5,0.0,5.469483294078111,1.0,1882.9173909949825,9.353540600311064,1753.3376663558267
(3361) Orpheus,lcdb,0,0.4,9.869245082014444,3.327181057823955,0.0893749027304394,4.118136437669744,150.0,1.3659689260907202,1.0,0.0253782442779821,6,2,778.0544738571625,0,1.0,8.347079434822838,4.0,15.32991518532686,2.5323891878752782,13.284620055510969
(3375) Amy,lcdb,1,0.6,267.2016834779768,5.534453675327005,0.0034395425928504,433.0187614595984,2926.0,4.172979375123802,1.0,0.0,8,3,1409.67126447981,22,0.0471506105834464,9.785881030378714,1.0,767.4642125120248,25.750517243616738,674.89599963325
(3377) Lodewijk,lcdb,1,0.6,206.38255925385633,3.464216865686621,0.0018246718062838,278.62578328720105,3540.0,1.536536773079854,1.0,0.0,9,3,1883.6369218410691,9,0.1487743026204564,5.487481263181811,1.0,1081.7175307660375,42.38728794823854,936.2545513291147
(3378) Susanvictoria,lcdb,1,0.6,31.648935626983807,1.777924632995184,0.0010140992871128,758.6333795173549,4953.0,2.4977293228939668,1.0,1.3970293238630205e-150,10,3,1943.600677609909,42,0.0,23.731894660972888,1.0,358.14994234496766,7.113483150830973,322.6689853910869
(3387) Greenberg,lcdb,1,0.6,21.272292167331635,4.519316971357116,0.0069020724516878,20.621626179030233,330.0,,1.0,1.287414533040288e-40,1,1,55.49985144403763,1,0.0,0.1048333669478225,1.0,135.11582774840284,1.3606350042287043,128.2050789740362
(3388) Tsanghinchi,lcdb,1,0.6,1404.1888747914024,10.872391178840289,0.0005289790707397,3962.03044380751,9834.0,16.556779365127117,1.0,0.0,29,5,12905.998777200291,117,0.0,25.552200767397466,1.0,8488.319985552382,136.8429457482205,7515.321936932956
(3391) Sinon,lcdb,1,0.6,314.42091197944177,6.371740068495114,0.0020472834249092,149.73933070127887,2445.0,5.560468366239807,1.0,0.0,7,2,1218.383913776488,7,0.0,7.30738499851793,1.0,1225.1478169883972,36.56387825707968,1006.8322575786156
(3393) Stur,lcdb,1,0.6,19.127129836251036,1.8175939699720067,0.0032511245127977,137.4704498455357,1473.0,1.3474878371487389,1.0,1.8507361166338772e-22,4,2,696.8955401623389,5,0.0,3.060898106810736,1.0,65.03793551157437,4.509067882616966,60.19996725024978
(3408) Shalamov,lcdb,0,0.4,45.622000732627775,16.933311027496643,0.0207002451554489,9.074649924720893,751.0,,1.0,6.19113310764653e-175,2,1,397.68649047991494,9,0.0,8.244705435012385,1.0,670.8786616812205,4.248913773012038,552.7228989167264
(3409) Abramov,lcdb,1,0.6,2056.636107763015,15.866915634032104,0.0010976328428083,139.9870249313344,5088.0,31.585525461207705,1.0,0.0,8,2,1190.403874291107,38,0.0,15.83173853326572,1.0,7767.014958695784,47.93445704424859,6699.595042729678
(3413) Andriana,lcdb,1,0.6,70.54256425481519,3.745123878067065,0.0021902558565643,43.01822089110139,1871.0,7.215876445651444,1.0,6.478880626491593e-87,6,1,546.825509754417,25,0.0,7.588807523559035,1.0,230.6999542069485,6.099570596127717,206.5168172281806
(3420) Standish,lcdb,1,0.6,638.0030053086556,5.376780715343441,0.0012937277856147,180.1179412412782,5018.0,3.2454129979511204,1.0,0.0,9,3,1871.142007933231,67,0.0,10.32541656168249,1.0,2295.6175621287525,37.38879815306504,1869.245091376015
(3425) Hurukawa,lcdb,1,0.6,436.30856493275456,16.58608200228931,0.0059801048736889,4.028322473501289,597.0,,1.0,0.0,1,1,100.00967935676454,0,0.0,0.3957344393574153,1.0,1705.3716058952164,3.048822250039687,1505.1432119055908
(3429) Chuvaev,lcdb,1,0.6,28.919098442078933,1.32609976512596,0.0014147707599219,545.161842178851,3510.0,3.921307055363035,1.0,1.3979714923803067e-92,12,3,1834.3112246530943,48,0.4165261382799325,15.83994097943886,1.0,272.0057329471682,19.13886117168852,253.9236992050189
(3431) Nakano,lcdb,1,0.6,257.52070747702777,12.350834983006605,0.0046916453969728,35.468513991666065,1491.0,4.996885290583508,1.0,8.598353495754266e-286,3,1,321.16589907871094,40,0.0,1.4079775847016678,1.0,1223.112140695626,12.69751028167292,1002.3449706190706
(3436) Ibadinov,lcdb,0,0.4,146.1612060135385,5.023750778594208,0.013300682177666,10.00226603810193,3224.0,5.737579876236267,1.0,0.0,9,3,1881.9782418227987,21,0.0714946070878274,6.998196943185242,1.0,1159.7400762592958,12.023714206464422,1001.9825605831828
(3439) Lebofsky,lcdb,1,0.6,20.094457495341672,1.7511845691078616,0.0030740922495051,120.45955923921092,1574.0,1.6995621986442688,1.0,2.888183111647631e-61,4,2,718.8999803436454,2,0.0,1.200578183200811,1.0,130.97074535288448,12.13427439469727,117.47291237367122
