designation,n_points,n_points_before_rejection,n_outliers_rejected,n_visits,n_sectors,magnitude_H,period_hr,period_hr_naive,ls_power,naive_power,power_ratio,pk_over_med,pk_prom,pk_snr,max_phase_gap,fap,baseline_hr,n_cycles_observed,aov_F,amp_snr,loo_worst_chi2,n_phase_coverings,reliability_score,is_reliable,double_peaked,diameter_km_real,albedo_real,spec_type,published_rot_per_hr,min_snr,median_n_stack,frac_points_stacked,phase_angle_range_deg,wrote_clean_lc,period_quality,cell,has,believed
(58939) 1998 QY20,1834,1840,6,7,2,16.27,14.64095809738702,7.32047904869351,0.003840691610185,0.0885250353199394,1.0,101.12724033682989,10.232427024167722,96.0701894805399,0.0025535505117991,3.7338560605444324e-33,1215.242866928049,83.00296051970355,16.294867707672484,1.270663177950362,1.2029717424541178,14.0,0.5342425827572115,True,True,,,,,5.0,1.0,0.3038043478260869,23.802539352949957,True,0.5689655172413793,n1500_a15.0,True,True
(41302) 1999 XO129,1743,1747,4,8,2,14.18,27.520259318696784,13.760129659348392,0.0050796752289538,0.2108393067956351,1.0,229.9735329731976,28.72962685715836,224.3387075450483,0.0043260377944442,1.1496385957936093e-85,1196.5747522831662,43.479777513224015,34.33007277273317,1.8690604050238604,2.987945678890697,5.0,0.8512737712531481,True,True,9.533,0.054,,,5.0,1.0,0.274756725815684,14.51422315542255,True,0.8333333333333334,n1500_a15.0,True,True
(87340) 2000 QB23,2181,2186,5,6,1,14.32,5.738688384360342,2.869344192180171,0.0027630564101061,0.1456718927226363,1.0,199.30750735262603,13.01466434382068,180.84327483114205,0.002493943425767,1.5679191776051575e-70,545.3390596809913,95.02851926360124,23.493307851757056,1.4445968023761784,1.5300337602832204,44.0,0.8887948717419123,True,True,4.292,0.241,,5.73913,5.0,1.0,0.0,3.787466002781609,True,0.8862275449101796,n1500_a15.0,True,True
(101071) 1998 RE17,1745,1745,0,6,1,15.95,3.713054862624599,1.8565274313122997,0.0005571383892348,0.1472069443230811,1.0,158.33955814813686,13.20841453198662,152.6423347016381,0.0022959761118174,3.333604570924897e-56,546.3472179007949,147.14224220069983,33.10470427287064,2.3067584820899834,1.239980057566338,55.0,0.9638257257539286,True,True,,,,,5.0,1.0,0.0,10.022663018443584,True,0.9381761978361668,n1500_a15.0,True,True
(19960) 1986 CN1,1936,1936,0,6,1,14.09,64.85234682763311,32.42617341381656,0.010793684488472,0.707563256344236,1.0,1989.8454941821997,34.45086282929671,1772.971754270637,0.0022685444033262,0.0,546.8472419639002,8.432188944793785,241.83868128775836,5.740500196665659,3.0765627889942793,3.0,0.793361703060347,True,True,4.613,0.275,,,5.0,1.0,0.0,6.358524993171274,True,0.8253968253968254,n1500_a60.0,True,True
(1295) Deflotte,5590,5636,46,12,3,10.85,26.438352854554296,13.219176427277148,0.0248023307424484,0.6109583998052837,1.0,2794.361807070066,27.501843258899164,2353.875768980721,0.0009262921451979,0.0,1884.324610900367,71.27239057843845,823.6267306617201,9.962839704874067,8.921447165131491,18.0,0.8946518979146062,True,True,47.407,0.046,,14.64,5.0,1.0,0.0,6.689631291763835,True,0.8862275449101796,n1500_a60.0,True,True
(48134) 2001 FD127,1822,1840,18,12,4,15.25,5.776718122245901,2.8883590611229506,0.0094720862093619,0.4489247733639346,1.0,689.0663214202165,28.005399930538186,625.4424940568157,0.0048974241000624,2.7009338072321996e-233,11425.321256146592,1977.8221845632652,86.37911832084292,3.585375128683805,3.5593301636502956,33.0,0.919686388193472,True,True,,,,,5.0,1.0,0.1527173913043478,19.61029894917271,True,0.8862275449101796,n1500_a60.0,True,True
(11058) 1991 PN10,1883,1927,44,10,1,14.71,6.516143456182922,3.258071728091461,0.0032758664757744,0.7602647358922756,1.0,1631.748030039144,17.68617424024891,1358.0574312521817,0.002365803675234,0.0,546.8309524271172,83.91941584838037,427.35435433924727,10.559539110517894,4.400302644687815,39.0,0.9559397554779084,True,True,1.861,1.0,,6.517,5.0,1.0,0.0,4.790072839162882,True,0.9381761978361668,n1500_a60.0,True,True
(10705) 1981 SL,2288,2330,42,5,2,14.86,3.511057575858523,1.7555287879292616,0.0037174982486231,0.91344098721391,1.0,3116.2169450888523,25.803772391203804,2696.8392440602656,0.0016586393231095,0.0,720.6936174419825,205.2639701488685,815.953208995013,21.153442989051097,6.2716874113433825,79.0,0.973749095475922,True,True,2.863,0.374,,3.511233,5.0,1.0,0.0,17.455010408337532,True,0.9381761978361668,n1500_a60.0,True,True
(16924) 1998 FL61,3638,3683,45,9,2,12.25,4.397736784928989,2.1988683924644943,0.0060156258231278,0.7753624256815641,1.0,2741.202122414315,62.27831261144833,2501.230103640761,0.0013169526715433,0.0,1221.242975500063,277.6980604399185,817.0598101997217,11.44985111009352,4.05439523284859,89.0,0.9814814500474356,True,True,12.181,0.249,,4.399,5.0,1.0,0.0,15.870160279683464,True,0.9381761978361668,n1500_a60.0,True,True
(51308) 2000 KK62,2516,2517,1,7,1,14.56,10.981723955185958,5.490861977592979,0.0010331875936681,0.287504612940243,1.0,395.93779740535103,22.76184464873896,357.98881091648843,0.0016466616816029,1.1655725817561337e-180,618.4995225378661,56.32080400689628,68.74072595513184,2.347053909149447,1.4079982006527954,26.0,0.9634148413690938,True,True,,,,,5.0,1.0,0.0,4.401070515258914,True,0.9381761978361668,n1500_a60.0,True,True
(6060) Doudleby,2910,2924,14,11,3,13.15,11.876952498272509,5.938476249136254,0.0039547044420154,0.4047604020839212,1.0,644.1369448483904,19.90062918848519,566.5152115993822,0.0029784920875106,0.0,1878.2407169073704,158.14163752701364,77.63816706891065,2.1871033397974498,1.8917152023422088,11.0,0.723888708657517,True,True,6.78,0.243,,11.878,5.0,1.0,0.2045143638850889,8.648015932203608,True,0.6363636363636364,n1500_a60.0,True,True
(1582) Martir,2990,3012,22,6,1,11.52,12.373692217941144,6.186846108970572,0.0012448890273056,0.8828073432294571,1.0,4012.2221999955527,71.25924891391195,3318.8960183764457,0.0012701818525322,0.0,620.561547691701,50.15168769043102,1151.03669929466,12.209645132088982,1.8933796456008711,24.0,0.941168401598856,True,True,37.252,0.054,,12.372,5.0,1.0,0.0,0.4444523680398511,True,0.9381761978361668,n1500_a60.0,True,True
(5549) Bobstefanik,2646,2653,7,6,1,13.22,3.178398525500288,1.589199262750144,0.0015373360664711,0.3142998361971363,1.0,589.0373738265477,10.613314424788555,527.8354170654237,0.0017012710096114,1.3757575064919265e-212,589.4931212893571,185.46859890597557,67.08285453549142,2.889903160166909,2.3480965696565264,110.0,0.8608037023857663,True,True,6.395,0.328,,3.17992,5.0,1.0,0.0,4.507244764296873,True,0.85,n1500_a60.0,True,True
(20490) Longobardo,2315,2320,5,6,1,12.99,14.521226135366632,7.260613067683316,0.0026486583895258,0.7771810968106608,1.0,1729.9186044056585,49.88755628531192,1449.893598950773,0.0022075787829732,0.0,618.7262887353427,42.60840530734708,474.0954399760201,7.784046935983152,8.997976792885252,3.0,0.9925650108221444,True,True,7.779,0.288,,,5.0,1.0,0.0,2.9745363062407364,True,0.9575163398692812,n1500_a60.0,True,True
(7682) Miura,2053,2054,1,5,1,13.98,201.0141899696849,201.0141899696849,0.2125952348424879,0.1735973520919911,1.0,301.41336989475195,5.451127166060768,285.5559493685765,0.0024874351876172,9.582571346605156e-81,578.181229074311,2.876320468527654,81.37452183879655,3.955417646411339,36.58459175623323,0.0,0.1002064437388179,False,False,4.396,0.332,,,5.0,1.0,0.0,9.47356785597792,False,0.1162790697674418,n1500_a60.0,True,False
(2534) Houzeau,4739,4816,77,8,3,11.61,53.06115247797422,26.53057623898711,0.0070738082715679,0.517285963827699,1.0,2472.226889972606,27.570008499325574,2253.7706326540197,0.0010375743275061,0.0,1883.3204543562024,35.49339519412007,245.89443438524611,4.333797631098188,6.736653255366206,9.0,0.305643588511608,False,True,31.052,0.042,,53.237,5.0,1.0,0.0,14.608921193002072,False,0.25,n1500_a60.0,True,True
(43158) 1999 XK121,2169,2169,0,4,2,15.12,91.86300865255762,91.86300865255762,0.110831506020566,0.4275696151800586,1.0,1386.483754032461,7.2323857449809905,1263.6824455823123,0.0015339003317504,4.043244517832238e-258,1206.069776929391,13.129003661212137,482.5521029662124,11.359795445092049,5.080301061996739,2.0,0.8167638545456442,True,False,2.805,0.27,,,5.0,1.0,0.0,19.730151487892982,True,0.8253968253968254,n1500_a60.0,True,True
(14776) 1282 T-2,3590,3635,45,7,2,13.69,2.6368900585636306,1.3184450292818153,0.0016624094802967,0.2836107570536715,1.0,582.9613734930451,43.1184365466428,532.2038423275419,0.0012192463986051,1.6953771438919338e-258,1217.6957072790829,461.7923691298633,83.65752597955061,2.9044652553988906,3.384816127828707,138.0,0.971509180189684,True,True,4.981,0.374,,,5.0,1.0,0.0162310866574965,15.043610956368273,True,0.9381761978361668,n1500_a60.0,True,True
(31862) Garfinkle,2301,2308,7,7,1,15.1,5.716145006491541,2.8580725032457703,0.0080579360129635,0.376098594576336,1.0,470.6867375561944,28.0225981693598,421.7740208124541,0.0026617766003036,1.0794222089889289e-231,620.0885768547887,108.48020407994989,74.9922854537597,2.975847994590983,1.5803290142091155,40.0,0.9488168194227744,True,True,2.318,0.395,,5.716,5.0,1.0,0.0649913344887348,7.543925421891979,True,0.9381761978361668,n1500_a60.0,True,True
(3570) Wuyeesun,4390,4496,106,5,2,11.39,15.44776551488055,7.723882757440275,0.0018825407699186,0.8653418491435512,1.0,10126.34137089823,69.23659450849068,8464.607484675413,0.0012217257111567,0.0,1210.4042999814849,78.35465257519118,1638.201014463568,15.572176516185078,4.951597643144778,37.0,0.9560133906948236,True,True,19.99,0.16,,15.432,5.0,1.0,0.0,13.047239248256169,True,0.9381761978361668,n1500_a60.0,True,True
(172450) 2003 QR78,2225,2233,8,15,3,16.27,91.0550156542278,45.527507827113894,0.0158339636714519,0.6104861075073358,1.0,1189.5547297152852,42.81903775314375,1086.382317489468,0.0097191782783537,0.0,1838.3762993571,20.18973129759428,161.17572161597062,5.3930139429890245,6.509766527475623,3.0,0.9286823517178424,True,True,1.667,0.366,,,5.0,1.0,0.3837886251679355,26.055663874837883,True,0.8862275449101796,n1500_a60.0,True,True
(84305) 2002 TH40,2274,2276,2,6,1,14.76,39.08965260561142,19.54482630280571,0.0079293877502687,0.0099153052247688,1.0,12.475268040204456,1.625574563680326,10.909466149074577,0.0020486540338928,0.2112788700657232,602.7442423008615,15.419534381186494,1.7733546421218829,0.3870647205065512,2.4624752264223444,9.0,0.0038313330386308,False,True,,,,,5.0,1.0,0.0544815465729349,5.993457026665219,False,0.0,n1500_a1.5,False,False
(836531) 2012 SN91,128,128,0,2,2,17.93,49.21646430464266,24.60823215232133,0.9600781853173336,0.9875419673357686,1.0,300.741981217005,1.0038735990348808,277.5153965745414,0.4152862759428106,1.8300016983147723e-116,287.6885102597298,5.845371347258517,187.3138207765798,57.832798523067765,,0.0,0.0734079114992783,False,True,,,,,5.0,1.0,0.0078125,5.581492916881435,False,0.0909090909090909,n100_a60.0,True,False
(173164) 1996 XZ18,1247,1252,5,6,2,16.72,4.6115707686961045,2.305785384348052,0.0085237688924417,0.4795959213290528,1.0,326.58386322285673,22.8648595264444,303.65701126959016,0.0107406065335925,4.5370086776192455e-173,1219.4886164817726,264.44105005604763,60.662192503400725,3.3751794417418672,3.8264208355054,6.0,0.9940466414619376,True,True,,,,,5.0,1.0,0.2571884984025559,21.448220227726857,True,0.9575163398692812,n500_a60.0,True,True
2003 KQ29,126,144,18,1,1,19.05,92.56737004752624,46.28368502376312,0.8571125425703428,0.8419203786644601,1.0,56.125703362357534,1.1292064675029128,54.68607193541142,0.2450437208955271,6.916330247305261e-54,255.0190573526197,2.754956279104473,2173.226253842051,267.0298185050114,,0.0,0.3336490329765723,False,True,,,,,5.0,1.0,0.0,3.599132171852077,False,0.381628174334121,n100_a60.0,True,False
(97231) 1999 XG60,391,406,15,13,3,15.56,160.77040973571746,160.77040973571746,0.0402798097859134,0.017468291482066,1.0,24.970965311909975,2.559985078004258,22.570673193854653,0.0163441252867307,1.0,1830.694817971671,11.387013449683058,3.70039342470624,1.2690626368876865,4.506902023591239,1.0,0.0274576987161618,False,False,,,,,5.0,4.0,1.0,10.585828883550606,False,0.0588235294117647,n200_a3.0,False,False
(597898) 2007 WL37,31,31,0,4,1,18.06,5.689774131477087,5.689774131477087,0.6510399744270715,0.8339704667280599,1.0,6.694437640045687,1.0136105446624382,6.226369690349803,0.1087175929019536,1.800534986478457e-09,524.4489759051357,92.1739534446136,17.27491912494298,22.408532254369455,6.827845103855274,0.0,0.0390995943825446,False,False,,,,,5.0,1.0,0.1612903225806451,8.905533345448353,False,0.0909090909090909,n30_a15.0,True,False
(24689) 1990 OH1,641,644,3,4,1,12.94,12.139636732081753,6.069818366040876,0.0304830434716455,0.0339152969459123,1.0,17.778902067004253,1.8655540993402473,16.002100931208233,0.0102088195066925,0.0811608059990608,563.9946610465413,46.458940534526626,1.1961059412897803,0.7317471809828776,1.755676384019031,6.0,0.272665475149898,False,True,17.072,0.046,,,5.0,3.0,1.0,2.4513657364491515,False,0.25,n500_a0.0,False,False
(4906) Seneferu,175,188,13,2,1,15.25,173.01687593505926,173.01687593505926,0.8271358593535151,0.6330338542788144,1.0,117.96543892841112,1.939559391387098,100.63405013875476,0.3217591855446888,4.014695438788086e-37,135.007772665238,0.7803156306897616,192.2282439473758,24.674048426436777,,0.0,0.2193100557198046,False,False,3.11,0.152,,,5.0,1.0,0.0,2.9957414809483573,False,0.25,n100_a60.0,False,False
(12185) Gasprinskij,1517,1520,3,5,1,14.12,9.297550842326624,4.648775421163312,0.0025280402807891,0.7556887884433979,1.0,1505.6502155744413,15.294817512851656,1375.007519709388,0.0019556875592511,0.0,610.8290475587128,65.69784429442912,234.04822953181136,6.83557963607779,3.390930846178356,21.0,0.8482293641048012,True,True,8.652,0.078,,,5.0,1.0,0.0019736842105263,4.174418349479172,True,0.8333333333333334,n1500_a60.0,True,True
(191869) 2004 XH72,169,171,2,3,1,16.38,1.925536877455112,0.962768438727556,0.0286907389828821,0.0695174593166098,1.0,9.64086975362545,1.5049453798353738,7.876225425771366,0.0252525304715642,0.9159629951748086,520.3946877368144,270.2595280463258,1.6538004739796173,1.2080565404776489,1.3747050662985223,0.0,0.2459380775041613,False,True,,,,,5.0,5.0,1.0,9.194991357438862,False,0.25,n100_a1.5,False,False
(39454) 4082 T-3,1590,1598,8,10,2,14.54,19.512693485930157,9.75634674296508,0.0053180752599103,0.0153198965003083,1.0,14.291266124896012,2.017723677384123,13.180598610141208,0.004756850353086,0.0540519773794551,1214.465926695324,62.23978906710281,2.6740605605538166,0.4981466609967706,1.4703002105032434,12.0,0.096769757583554,False,True,3.454,0.339,,,5.0,2.0,0.6758448060075094,14.165177889982072,False,0.1162790697674418,n1500_a1.5,False,False
(17735) 1998 BG7,923,925,2,6,3,15.12,7.509554874473891,3.7547774372369456,0.0075800884235022,0.2889645348766803,1.0,110.3902238441701,7.1553543271139,100.07196710928268,0.0198337468456089,1.3413601763532757e-64,1841.5614604306757,245.22911027528684,17.829714034916698,2.843150905631015,5.363690777705211,0.0,0.9457773173129388,True,True,2.823,0.32,,,5.0,1.0,0.0248648648648648,16.76010175413664,True,0.9381761978361668,n500_a15.0,True,True
(286821) 2002 LH61,35,35,0,8,3,15.69,10.044600114656212,5.022300057328106,0.0754449804928043,0.3755451351745741,1.0,9.86566516949995,1.7434991334892642,9.020515711121396,0.112713972374598,0.1243287343825246,1784.5261617852375,177.6602494290849,1.60705218254911,2.4412458759241895,1.467902473545953,0.0,0.0105437105441268,False,True,4.865,0.047,,,5.0,48.0,1.0,14.090442601703632,False,0.05,n30_a1.5,False,False
(332846) 2010 EW139,33,34,1,6,2,16.91,3.457701617462689,1.7288508087313446,0.0886292286706466,0.3676506322560234,1.0,9.928111307461435,1.5542401174449896,8.428613836411442,0.1463347929971895,0.1760049753158896,1676.2191628348664,484.7784303796867,13.258961809260269,3.927518687632857,0.8386421165697353,0.0,0.0027682477645773,False,True,,,,,5.0,42.0,1.0,16.712970017030237,False,0.0,n30_a6.0,False,False
(672108) 2014 QD564,50,50,0,8,2,18.74,5.8706275241243135,2.9353137620621568,0.1361934144470032,0.3429459390297775,1.0,11.37507495998341,1.7835875440830735,10.344846793550117,0.0691908919083297,0.018228070506818,1129.3714213549392,192.37660994740096,2.526168375231037,2.8869125374205873,3.3818379913704093,0.0,0.0058485921256355,False,True,,,,,5.0,18.0,1.0,22.159807337482015,False,0.04,n30_a1.5,False,False
(15446) 1998 XQ4,445,445,0,1,1,14.29,6.9560908056067285,3.4780454028033643,0.0031533153144312,0.8429613233099901,1.0,744.0996133025585,2.0045765465486705,597.6642800732031,0.0035882183172313,8.184458634151785e-174,80.00178869435331,11.500969571856436,178.21236924396462,13.326426022980352,,9.0,0.9804025232656806,True,True,4.82,0.23,,,5.0,1.0,0.0,1.7393260958918129,True,0.9381761978361668,n200_a60.0,True,True
(100062) 1992 EH9,314,315,1,11,3,16.23,34.04509985025104,17.02254992512552,0.0088429612981329,0.1807851026310019,1.0,38.80075662690351,5.4208895085113165,36.86649086449578,0.040817847313419,1.1673016628198383e-10,1818.3696285656188,53.41061229262955,6.945474178423289,2.117733591164862,2.128636773615841,0.0,0.9374082355572908,True,True,,,,,5.0,4.0,1.0,17.72562643689433,True,0.9381761978361668,n200_a6.0,True,True
(72337) 2001 BO62,655,665,10,15,3,15.52,181.42738272143504,181.42738272143504,0.0134744499367781,0.0331079203938218,1.0,16.027427882135594,2.1595621733027897,14.665444348865288,0.0123684296333863,0.0800535272161825,1866.1306238420077,10.285826736018556,4.850129245559806,0.8272266941591189,1.411869693229375,3.0,0.0078121413914773,False,False,1.767,0.429,,,5.0,5.0,1.0,12.254356866123084,False,0.04,n500_a3.0,False,True
(106115) 2000 TU27,137,138,1,7,3,15.46,5.843664826031916,2.921832413015958,0.0375184781456082,0.0377418141394746,1.0,12.61370454553837,1.8173412388221823,11.270558112580837,0.0337580608525396,1.0,1827.6982324113487,312.7657534822081,1.3532496757154882,1.254438521302577,2.6871929126228724,1.0,0.3547142485558976,False,True,,,,,5.0,8.0,1.0,14.051435287277029,False,0.5151515151515151,n100_a0.0,False,False
(217654) 1998 RM1,686,686,0,5,1,17.13,2.828576088805868,1.414288044402934,0.0068523625428704,0.0209002651346755,1.0,7.204594391691843,1.163720466778768,6.238957859190912,0.0067361319850585,0.9586291528962771,167.25027824915014,59.12878883161235,1.0969911870681384,0.467458482036888,1.4312546791143612,4.0,0.1336290530604932,False,True,,,,,5.0,1.0,0.0524781341107871,4.234500538516544,False,0.1162790697674418,n500_a0.0,False,False
(20131) 1996 BP3,4103,4116,13,14,4,13.51,3.8778447414821544,1.9389223707410772,0.0051721914137545,0.5238715639079865,1.0,1560.207894800537,29.747846288953887,1386.3492209829094,0.0015054582152527,0.0,3248.844649239094,837.7964735115595,199.98087988668345,3.6753194565086025,2.1292358825542435,84.0,0.9114003254320776,True,True,,,,,5.0,1.0,0.2849854227405248,18.491089579256855,True,0.8862275449101796,n1500_a60.0,True,True
(259478) 2003 SU186,870,881,11,8,2,16.96,14.197405571563522,7.098702785781761,0.0106555823094394,0.0307742033166722,1.0,24.029780117593564,3.1350824580591183,22.078638092331506,0.0081564266652859,0.0087209403124165,1190.3184945790565,83.8405642903649,2.996037555165351,0.7429945487650065,1.6013877037219286,8.0,0.6145344823319772,True,True,,,,,5.0,2.0,0.9988649262202044,19.85647752707063,True,0.6363636363636364,n500_a1.5,True,False
